cause,code,year,yearcode,deaths,population,rate,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2002,2002,29975,287625193,10.4,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2003,2003,31444,290107933,10.8,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2004,2004,30126,292805298,10.3,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2005,2005,31999,295516599,10.8,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2006,2006,31725,298379912,10.6,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2007,2007,33500,301231207,11.1,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2008,2008,38522,304093966,12.7,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2009,2009,39829,306771529,13,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2010,2010,38360,308745538,12.4,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2011,2011,40184,311591917,12.9,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2012,2012,42050,313914040,13.4,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2013,2013,37752,316128839,11.9,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2014,2014,32242,318857056,10.1,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2015,2015,32042,321418820,10,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2016,2016,33373,323127513,10.3,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2017,2017,32750,325719178,10.1,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2018,2018,32537,327167434,9.9,
"Non-Injury: Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",GR113-110,2019,2019,32408,328239523,9.9,
Non-Injury: All other diseases (Residual),GR113-111,1999,1999,171683,279040168,61.5,
Non-Injury: All other diseases (Residual),GR113-111,2000,2000,178378,281421906,63.4,
Non-Injury: All other diseases (Residual),GR113-111,2001,2001,186406,284968955,65.4,
Non-Injury: All other diseases (Residual),GR113-111,2002,2002,194591,287625193,67.7,
Non-Injury: All other diseases (Residual),GR113-111,2003,2003,201676,290107933,69.5,
Non-Injury: All other diseases (Residual),GR113-111,2004,2004,201914,292805298,69,
Non-Injury: All other diseases (Residual),GR113-111,2005,2005,217632,295516599,73.6,
Non-Injury: All other diseases (Residual),GR113-111,2006,2006,237421,298379912,79.6,
Non-Injury: All other diseases (Residual),GR113-111,2007,2007,238192,301231207,79.1,
Non-Injury: All other diseases (Residual),GR113-111,2008,2008,252490,304093966,83,
Non-Injury: All other diseases (Residual),GR113-111,2009,2009,252818,306771529,82.4,
Non-Injury: All other diseases (Residual),GR113-111,2010,2010,269844,308745538,87.4,
Non-Injury: All other diseases (Residual),GR113-111,2011,2011,289913,311591917,93,
Non-Injury: All other diseases (Residual),GR113-111,2012,2012,305182,313914040,97.2,
Non-Injury: All other diseases (Residual),GR113-111,2013,2013,320065,316128839,101.2,
Non-Injury: All other diseases (Residual),GR113-111,2014,2014,322375,318857056,101.1,
Non-Injury: All other diseases (Residual),GR113-111,2015,2015,318858,321418820,99.2,
Non-Injury: All other diseases (Residual),GR113-111,2016,2016,322439,323127513,99.8,
Non-Injury: All other diseases (Residual),GR113-111,2017,2017,334511,325719178,102.7,
Non-Injury: All other diseases (Residual),GR113-111,2018,2018,343954,327167434,105.1,
Non-Injury: All other diseases (Residual),GR113-111,2019,2019,354698,328239523,108.1,
Non-Injury: Complications of medical and surgical care,GR113-135,1999,1999,2823,279040168,1,
Non-Injury: Complications of medical and surgical care,GR113-135,2000,2000,3059,281421906,1.1,
Non-Injury: Complications of medical and surgical care,GR113-135,2001,2001,3021,284968955,1.1,
Non-Injury: Complications of medical and surgical care,GR113-135,2002,2002,2843,287625193,1,
Non-Injury: Complications of medical and surgical care,GR113-135,2003,2003,2855,290107933,1,
Non-Injury: Complications of medical and surgical care,GR113-135,2004,2004,2883,292805298,1,
Non-Injury: Complications of medical and surgical care,GR113-135,2005,2005,2653,295516599,0.9,
Non-Injury: Complications of medical and surgical care,GR113-135,2006,2006,2521,298379912,0.8,
Non-Injury: Complications of medical and surgical care,GR113-135,2007,2007,2597,301231207,0.9,
Non-Injury: Complications of medical and surgical care,GR113-135,2008,2008,2590,304093966,0.9,
Non-Injury: Complications of medical and surgical care,GR113-135,2009,2009,2616,306771529,0.9,
Non-Injury: Complications of medical and surgical care,GR113-135,2010,2010,2490,308745538,0.8,
Non-Injury: Complications of medical and surgical care,GR113-135,2011,2011,2584,311591917,0.8,
Non-Injury: Complications of medical and surgical care,GR113-135,2012,2012,2603,313914040,0.8,
Non-Injury: Complications of medical and surgical care,GR113-135,2013,2013,2768,316128839,0.9,
Non-Injury: Complications of medical and surgical care,GR113-135,2014,2014,2540,318857056,0.8,
Non-Injury: Complications of medical and surgical care,GR113-135,2015,2015,2686,321418820,0.8,
Non-Injury: Complications of medical and surgical care,GR113-135,2016,2016,3203,323127513,1,
Non-Injury: Complications of medical and surgical care,GR113-135,2017,2017,4459,325719178,1.4,
Non-Injury: Complications of medical and surgical care,GR113-135,2018,2018,4604,327167434,1.4,
Non-Injury: Complications of medical and surgical care,GR113-135,2019,2019,5329,328239523,1.6,
